InternalId;StatusName;LoadDate
467;New;2023-12-13 17:00:00.000
468;New;2023-12-10 19:00:00.000
468;Handed to courier;2023-12-11 17:55:51.000
468;Done;2023-12-11 08:51:30.000
469;New;2023-12-11 17:00:00.000
469;Handed to courier;2023-12-11 17:13:56.000
469;In Progress;2023-12-11 18:09:02.000
469;Done;2023-12-14 12:26:26.000
470;New;2023-12-16 14:00:00.000
470;Handed to courier;2023-12-16 22:00:20.000
470;In Progress;2023-12-18 19:31:38.000
470;Done;2023-12-20 02:07:33.000
471;New;2023-12-09 10:00:00.000
471;Handed to courier;2023-12-09 12:19:47.000
471;In Progress;2023-12-12 06:09:27.000
471;Done;2023-12-12 15:53:58.000
472;New;2023-12-12 12:00:00.000
472;Handed to courier;2023-12-12 17:11:26.000
472;Done;2023-12-15 11:31:14.000
473;New;2023-12-11 10:00:00.000
473;Handed to courier;2023-12-11 20:07:18.000
473;In Progress;2023-12-12 10:48:47.000
473;Done;2023-12-14 07:57:10.000
474;New;2023-12-11 16:00:00.000
475;New;2023-12-13 12:00:00.000
475;Handed to courier;2023-12-13 20:43:13.000
475;In Progress;2023-12-15 13:35:59.000
475;Done;2023-12-17 03:03:14.000
476;New;2023-12-09 10:00:00.000
476;Handed to courier;2023-12-09 17:17:43.000
477;New;2023-12-08 18:00:00.000
477;Handed to courier;2023-12-09 00:58:04.000
477;In Progress;2023-12-09 02:18:02.000
478;New;2023-12-07 18:00:00.000
478;Handed to courier;2023-12-08 14:01:32.000
478;In Progress;2023-12-08 02:09:24.000
478;Done;2023-12-09 04:36:51.000
479;New;2023-12-10 14:00:00.000
479;Handed to courier;2023-12-10 23:56:31.000
479;In Progress;2023-12-11 06:13:43.000
479;Done;2023-12-10 15:23:30.000
480;New;2023-12-06 16:00:00.000
480;Handed to courier;2023-12-07 01:17:49.000
480;In Progress;2023-12-09 15:36:49.000
480;Done;2023-12-10 04:06:08.000
481;New;2023-12-11 15:30:00.000
481;Handed to courier;2023-12-13 01:57:54.000
481;In Progress;2023-12-15 12:14:45.000
481;Done;2023-12-16 10:34:27.000
482;New;2023-12-07 15:30:00.000
482;Handed to courier;2023-12-08 11:53:55.000
482;In Progress;2023-12-08 19:47:06.000
482;Done;2023-12-10 16:55:25.000
483;New;2023-12-06 11:00:00.000
483;Handed to courier;2023-12-06 22:02:26.000
483;In Progress;2023-12-06 17:10:15.000
484;New;2023-12-09 11:00:00.000
484;Handed to courier;2023-12-09 23:39:32.000
484;Done;2023-12-11 20:58:52.000
485;New;2023-12-06 13:00:00.000
486;New;2023-12-08 13:00:00.000
487;New;2023-12-09 18:00:00.000
488;New;2023-11-24 10:00:00.000
488;Handed to courier;2023-11-24 18:39:16.000
488;Done;2023-11-25 22:38:03.000
489;New;2023-12-01 13:00:00.000
489;Handed to courier;2023-12-02 18:26:34.000
489;In Progress;2023-12-04 11:57:54.000
490;New;2023-12-03 15:00:00.000
490;Handed to courier;2023-12-04 07:35:04.000
490;Done;2023-12-05 01:38:49.000
491;New;2023-12-03 13:00:00.000
491;Handed to courier;2023-12-04 01:04:55.000
491;In Progress;2023-12-06 12:44:08.000
491;Done;2023-12-06 12:50:41.000
492;New;2023-11-29 18:00:00.000
493;New;2023-11-30 15:00:00.000
493;Handed to courier;2023-12-01 12:22:00.000
493;In Progress;2023-12-02 17:42:02.000
493;Done;2023-12-05 14:04:32.000
494;New;2023-11-30 18:00:00.000
494;Handed to courier;2023-11-30 23:14:34.000
494;In Progress;2023-12-02 13:38:03.000
495;New;2023-11-30 18:00:00.000
495;Handed to courier;2023-12-01 01:09:17.000
495;In Progress;2023-11-30 19:17:28.000
495;Done;2023-12-02 17:33:45.000
496;New;2023-11-25 11:00:00.000
496;Handed to courier;2023-11-25 14:45:38.000
496;Done;2023-11-27 06:41:41.000
497;New;2023-11-28 15:00:00.000
497;Handed to courier;2023-11-28 21:38:22.000
497;Cancelled;2023-12-01 08:00:44.000
498;New;2023-11-29 11:00:00.000
498;Handed to courier;2023-11-29 16:24:44.000
498;Done;2023-12-02 08:10:16.000
499;New;2023-11-29 16:00:00.000
500;New;2023-11-27 12:00:00.000
501;New;2023-11-29 12:00:00.000
501;Handed to courier;2023-11-29 23:59:32.000
501;In Progress;2023-11-30 21:49:44.000
502;New;2023-11-27 12:00:00.000
502;Handed to courier;2023-11-27 18:39:43.000
502;In Progress;2023-11-28 01:18:02.000
503;New;2023-11-27 12:00:00.000
504;New;2023-11-29 12:00:00.000
504;Handed to courier;2023-11-30 10:32:13.000
504;Done;2023-12-01 12:44:15.000
505;New;2023-11-24 16:00:00.000
505;Handed to courier;2023-11-25 14:13:11.000
506;New;2023-11-24 19:40:00.000
506;Handed to courier;2023-11-24 20:14:34.000
506;Done;2023-11-26 18:45:45.000
507;New;2023-11-30 15:00:00.000
507;Handed to courier;2023-12-01 21:37:48.000
507;Done;2023-12-03 01:16:17.000
508;New;2023-11-27 10:00:00.000
509;New;2023-11-23 14:00:00.000
509;Handed to courier;2023-11-25 13:25:40.000
509;In Progress;2023-11-26 10:38:41.000
509;Done;2023-11-27 01:29:39.000
510;New;2023-11-23 10:00:00.000
510;Handed to courier;2023-11-24 01:47:39.000
510;In Progress;2023-11-26 00:45:36.000
511;New;2023-11-21 14:00:00.000
511;Handed to courier;2023-11-21 14:32:37.000
511;In Progress;2023-11-24 06:56:28.000
511;Done;2023-11-25 06:00:48.000
512;New;2023-11-25 10:00:00.000
512;Handed to courier;2023-11-25 19:44:27.000
512;In Progress;2023-11-25 23:52:35.000
512;Done;2023-11-26 15:15:43.000
513;New;2023-11-19 15:00:00.000
513;Handed to courier;2023-11-20 18:18:00.000
513;Done;2023-11-21 21:22:07.000
514;New;2023-11-19 15:00:00.000
515;New;2023-11-21 15:00:00.000
515;Handed to courier;2023-11-22 01:42:38.000
515;Done;2023-11-23 16:20:18.000
516;New;2023-11-13 15:00:00.000
517;New;2023-11-13 15:00:00.000
517;Handed to courier;2023-11-14 05:59:34.000
517;In Progress;2023-11-16 05:44:40.000
517;Done;2023-11-17 10:46:02.000
518;New;2023-11-06 12:00:00.000
518;Handed to courier;2023-11-06 12:41:04.000
519;New;2023-11-17 08:00:00.000
519;Handed to courier;2023-11-17 18:30:38.000
519;In Progress;2023-11-19 11:21:42.000
519;Done;2023-11-21 18:12:32.000
520;New;2023-11-19 08:00:00.000
520;Handed to courier;2023-11-19 22:14:04.000
520;Done;2023-11-20 19:58:41.000
521;New;2023-11-09 18:00:00.000
521;Handed to courier;2023-11-09 21:42:16.000
521;In Progress;2023-11-11 13:08:44.000
521;Done;2023-11-13 08:12:18.000
522;New;2023-11-15 10:00:00.000
522;Handed to courier;2023-11-15 12:48:54.000
522;In Progress;2023-11-15 19:28:53.000
522;Done;2023-11-16 06:22:08.000
523;New;2023-11-17 10:00:00.000
523;Handed to courier;2023-11-18 04:14:29.000
523;Done;2023-11-18 01:24:36.000
524;New;2023-11-13 15:00:00.000
524;Handed to courier;2023-11-14 09:49:45.000
524;In Progress;2023-11-16 14:20:50.000
524;Done;2023-11-18 02:58:56.000
525;New;2023-11-14 15:30:00.000
525;Handed to courier;2023-11-14 23:29:12.000
525;Done;2023-11-14 17:54:55.000
526;New;2023-11-10 15:00:00.000
527;New;2023-11-15 16:00:00.000
528;New;2023-11-12 15:00:00.000
528;Handed to courier;2023-11-14 08:07:58.000
528;In Progress;2023-11-14 21:44:25.000
528;Done;2023-11-16 13:36:35.000
529;New;2023-11-12 12:00:00.000
529;Handed to courier;2023-11-13 12:24:33.000
529;Done;2023-11-14 15:18:24.000
530;New;2023-11-09 15:00:00.000
530;Handed to courier;2023-11-10 15:25:53.000
531;New;2023-11-12 15:30:00.000
532;New;2023-11-10 16:10:00.000
532;Handed to courier;2023-11-10 22:06:45.000
532;In Progress;2023-11-11 18:36:37.000
532;Done;2023-11-13 03:32:46.000
533;New;2023-11-14 12:00:00.000
534;New;2023-11-10 16:10:00.000
534;Handed to courier;2023-11-11 09:45:36.000
534;In Progress;2023-11-12 05:46:51.000
534;Done;2023-11-13 07:27:36.000
535;New;2023-11-08 18:00:00.000
535;Handed to courier;2023-11-09 06:13:07.000
535;Done;2023-11-10 20:48:22.000
536;New;2023-11-07 18:00:00.000
536;Handed to courier;2023-11-07 21:41:29.000
536;In Progress;2023-11-09 01:44:08.000
536;Done;2023-11-10 19:59:57.000
537;New;2023-11-07 17:00:00.000
537;Handed to courier;2023-11-07 23:29:35.000
537;In Progress;2023-11-08 09:05:44.000
537;Done;2023-11-10 03:45:38.000
538;New;2023-11-10 17:00:00.000
538;Handed to courier;2023-11-10 23:23:06.000
538;In Progress;2023-11-12 16:33:26.000
538;Done;2023-11-13 05:33:50.000
539;New;2023-11-09 18:00:00.000
539;Handed to courier;2023-11-10 03:29:58.000
539;Done;2023-11-10 15:05:03.000
540;New;2023-11-04 18:00:00.000
540;Handed to courier;2023-11-05 01:30:25.000
540;In Progress;2023-11-06 16:58:15.000
540;Done;2023-11-07 20:55:45.000
541;New;2023-11-03 18:00:00.000
541;Handed to courier;2023-11-03 22:24:11.000
541;Done;2023-11-06 09:23:01.000
542;New;2023-11-02 15:00:00.000
542;Handed to courier;2023-11-02 20:28:51.000
542;In Progress;2023-11-04 18:07:10.000
543;New;2023-11-03 18:00:00.000
543;Handed to courier;2023-11-04 04:28:17.000
543;In Progress;2023-11-05 19:30:47.000
543;Done;2023-11-08 14:21:21.000
544;New;2023-11-01 17:00:00.000
544;Handed to courier;2023-11-02 12:39:38.000
544;Done;2023-11-03 13:08:10.000
545;New;2023-10-27 16:00:00.000
545;Handed to courier;2023-10-28 15:00:51.000
545;In Progress;2023-10-27 16:39:18.000
546;New;2023-11-04 17:00:00.000
546;Handed to courier;2023-11-05 03:40:12.000
546;In Progress;2023-11-05 22:50:48.000
546;Done;2023-11-08 02:35:20.000
547;New;2023-11-03 12:00:00.000
548;New;2023-11-03 15:00:00.000
548;Handed to courier;2023-11-05 08:51:54.000
548;In Progress;2023-11-05 17:08:10.000
548;Done;2023-11-07 08:51:30.000
549;New;2023-11-04 15:00:00.000
549;Handed to courier;2023-11-04 21:34:26.000
549;Done;2023-11-05 00:42:33.000
550;New;2023-11-02 12:00:00.000
550;Handed to courier;2023-11-03 15:45:16.000
550;In Progress;2023-11-04 14:02:47.000
551;New;2023-10-27 16:00:00.000
551;Handed to courier;2023-10-28 08:29:24.000
551;In Progress;2023-10-28 14:00:32.000
551;Done;2023-10-29 03:16:33.000
552;New;2023-10-27 15:00:00.000
553;New;2023-10-28 17:30:00.000
553;Handed to courier;2023-10-29 15:17:15.000
553;Done;2023-10-30 00:09:09.000
554;New;2023-10-29 17:30:00.000
555;New;2023-10-30 10:00:00.000
556;New;2023-10-27 13:30:00.000
556;Handed to courier;2023-10-27 16:25:20.000
556;In Progress;2023-10-29 06:11:38.000
556;Done;2023-10-29 11:10:59.000
557;New;2023-10-28 10:00:00.000
558;New;2023-10-24 10:00:00.000
558;Handed to courier;2023-10-24 21:43:08.000
558;In Progress;2023-10-25 14:07:58.000
558;Done;2023-10-27 08:45:55.000
559;New;2023-10-20 13:00:00.000
559;Handed to courier;2023-10-21 05:38:55.000
559;Done;2023-10-23 03:53:27.000
560;New;2023-10-25 13:00:00.000
560;Handed to courier;2023-10-26 15:13:39.000
560;In Progress;2023-10-28 15:37:51.000
560;Done;2023-10-29 23:38:38.000
561;New;2023-10-21 10:00:00.000
561;Handed to courier;2023-10-21 12:49:33.000
561;In Progress;2023-10-22 01:18:24.000
561;Done;2023-10-23 14:10:49.000
562;New;2023-10-21 17:00:00.000
562;Handed to courier;2023-10-21 18:34:42.000
562;In Progress;2023-10-22 19:35:44.000
562;Done;2023-10-24 00:41:23.000
563;New;2023-10-13 10:00:00.000
563;Handed to courier;2023-10-13 10:49:07.000
563;In Progress;2023-10-14 07:53:21.000
563;Done;2023-10-15 12:15:57.000
564;New;2023-10-16 10:00:00.000
564;Handed to courier;2023-10-16 20:44:59.000
564;In Progress;2023-10-18 19:50:07.000
564;Done;2023-10-20 09:20:49.000
565;New;2023-10-14 10:00:00.000
565;Handed to courier;2023-10-14 16:32:46.000
565;Done;2023-10-14 10:37:05.000
566;New;2023-10-14 17:00:00.000
566;Handed to courier;2023-10-15 00:53:32.000
566;In Progress;2023-10-16 23:20:40.000
566;Done;2023-10-18 17:55:16.000
567;New;2023-10-13 09:00:00.000
567;Handed to courier;2023-10-13 21:26:48.000
567;In Progress;2023-10-14 08:47:54.000
567;Done;2023-10-14 18:00:53.000
568;New;2023-10-10 17:00:00.000
568;Handed to courier;2023-10-11 16:31:50.000
568;In Progress;2023-10-11 11:59:25.000
569;New;2023-10-15 09:00:00.000
569;Handed to courier;2023-10-16 08:26:11.000
569;In Progress;2023-10-18 07:54:55.000
569;Done;2023-10-19 18:07:53.000
570;New;2023-10-09 14:00:00.000
571;New;2023-10-08 16:00:00.000
571;Handed to courier;2023-10-09 05:04:42.000
571;In Progress;2023-10-08 18:33:42.000
572;New;2023-10-10 12:00:00.000
572;Handed to courier;2023-10-10 18:09:56.000
572;Done;2023-10-12 14:26:10.000
573;New;2023-10-07 16:00:00.000
573;Handed to courier;2023-10-07 18:39:03.000
573;Done;2023-10-08 20:07:43.000
574;New;2023-10-09 14:00:00.000
574;Handed to courier;2023-10-09 14:54:33.000
574;Done;2023-10-11 01:03:28.000
575;New;2023-10-10 15:00:00.000
575;Handed to courier;2023-10-12 05:20:19.000
576;New;2023-10-10 12:00:00.000
576;Handed to courier;2023-10-11 11:47:21.000
576;Done;2023-10-11 08:28:44.000
577;New;2023-10-01 12:30:00.000
577;Handed to courier;2023-10-02 06:49:59.000
577;Done;2023-10-02 23:18:44.000
578;New;2023-10-05 16:00:00.000
578;Handed to courier;2023-10-06 10:28:55.000
578;In Progress;2023-10-08 01:37:47.000
578;Done;2023-10-07 16:52:52.000
579;New;2023-10-11 15:00:00.000
579;Handed to courier;2023-10-11 19:02:53.000
579;Done;2023-10-14 13:48:31.000
580;New;2023-10-07 16:00:00.000
580;Handed to courier;2023-10-07 16:35:31.000
580;In Progress;2023-10-08 13:48:48.000
580;Done;2023-10-08 21:22:14.000
581;New;2023-10-10 12:00:00.000
581;Handed to courier;2023-10-11 07:05:19.000
581;Done;2023-10-13 14:16:15.000
582;New;2023-10-06 19:00:00.000
583;New;2023-10-04 16:00:00.000
583;Handed to courier;2023-10-05 18:43:20.000
583;Done;2023-10-07 01:07:04.000
584;New;2023-10-09 16:00:00.000
584;Handed to courier;2023-10-10 14:37:29.000
584;Done;2023-10-11 07:23:14.000
585;New;2023-10-09 17:30:00.000
585;Handed to courier;2023-10-10 03:20:45.000
585;In Progress;2023-10-11 09:30:14.000
585;Done;2023-10-12 15:29:20.000
586;New;2023-10-08 17:30:00.000
586;Handed to courier;2023-10-09 12:06:44.000
586;In Progress;2023-10-09 08:54:25.000
586;Cancelled;2023-10-09 12:44:06.000
587;New;2023-10-06 14:00:00.000
587;Handed to courier;2023-10-07 07:13:30.000
587;In Progress;2023-10-07 05:51:27.000
587;Done;2023-10-07 18:49:32.000
588;New;2023-10-03 19:00:00.000
588;Handed to courier;2023-10-04 13:35:37.000
588;In Progress;2023-10-05 05:53:30.000
589;New;2023-10-09 14:00:00.000
589;Handed to courier;2023-10-09 20:05:38.000
590;New;2023-10-04 13:00:00.000
591;New;2023-10-04 11:00:00.000
592;New;2023-10-03 11:00:00.000
592;Handed to courier;2023-10-03 17:06:44.000
592;In Progress;2023-10-04 22:07:05.000
593;New;2023-10-06 13:00:00.000
593;Handed to courier;2023-10-06 18:30:44.000
594;New;2023-10-03 13:30:00.000
595;New;2023-10-02 12:30:00.000
596;New;2023-09-29 11:00:00.000
597;New;2023-10-04 13:30:00.000
597;Handed to courier;2023-10-04 15:18:20.000
597;In Progress;2023-10-04 19:58:04.000
597;Done;2023-10-06 13:11:50.000
598;New;2023-09-27 11:00:00.000
598;Handed to courier;2023-09-27 22:28:17.000
598;Done;2023-09-29 02:56:27.000
599;New;2023-10-02 10:00:00.000
599;Handed to courier;2023-10-03 00:52:52.000
599;Done;2023-10-02 20:04:49.000
600;New;2023-09-29 19:00:00.000
600;Handed to courier;2023-10-01 02:46:08.000
600;In Progress;2023-10-02 08:30:52.000
600;Done;2023-10-03 04:47:26.000
601;New;2023-09-27 19:00:00.000
602;New;2023-09-30 11:00:00.000
602;Handed to courier;2023-09-30 13:53:48.000
602;In Progress;2023-10-02 02:12:06.000
602;Done;2023-10-03 10:01:09.000
603;New;2023-09-29 11:00:00.000
603;Handed to courier;2023-09-30 08:18:02.000
603;In Progress;2023-10-01 02:00:46.000
603;Done;2023-10-02 01:35:59.000
604;New;2023-09-25 15:20:00.000
604;Handed to courier;2023-09-27 00:58:35.000
605;New;2023-09-24 15:20:00.000
605;Handed to courier;2023-09-25 07:35:30.000
606;New;2023-09-20 17:00:00.000
607;New;2023-09-19 19:00:00.000
608;New;2023-09-17 09:00:00.000
608;Handed to courier;2023-09-17 12:29:57.000
608;Done;2023-09-18 22:17:55.000
609;New;2023-09-19 09:00:00.000
609;Handed to courier;2023-09-19 12:12:41.000
609;Done;2023-09-21 19:44:50.000
610;New;2023-09-19 15:30:00.000
610;Handed to courier;2023-09-20 09:46:17.000
611;New;2023-09-20 19:00:00.000
612;New;2023-09-15 15:30:00.000
612;Handed to courier;2023-09-15 16:23:18.000
613;New;2023-09-14 09:00:00.000
614;New;2023-09-16 17:00:00.000
614;Handed to courier;2023-09-17 02:05:26.000
614;In Progress;2023-09-19 11:19:08.000
614;Cancelled;2023-09-19 02:39:54.000
615;New;2023-09-18 09:00:00.000
615;Handed to courier;2023-09-19 04:14:23.000
615;In Progress;2023-09-20 01:58:52.000
615;Done;2023-09-20 18:20:48.000
616;New;2023-09-14 16:00:00.000
616;Handed to courier;2023-09-15 09:44:02.000
616;Done;2023-09-14 20:15:29.000
617;New;2023-09-13 13:00:00.000
617;Handed to courier;2023-09-14 21:26:33.000
617;Cancelled;2023-09-15 13:57:30.000
618;New;2023-09-17 13:00:00.000
618;Handed to courier;2023-09-19 09:30:29.000
618;Done;2023-09-19 13:04:28.000
619;New;2023-09-17 13:00:00.000
619;Handed to courier;2023-09-17 21:45:41.000
619;In Progress;2023-09-18 03:47:21.000
619;Done;2023-09-18 16:15:07.000
620;New;2023-09-17 16:00:00.000
621;New;2023-09-18 17:00:00.000
621;Handed to courier;2023-09-20 06:30:11.000
621;In Progress;2023-09-20 21:25:07.000
621;Done;2023-09-21 13:25:27.000
622;New;2023-09-16 09:00:00.000
622;Handed to courier;2023-09-16 09:34:37.000
622;In Progress;2023-09-17 22:37:27.000
622;Done;2023-09-19 10:34:33.000
623;New;2023-09-12 09:00:00.000
623;Handed to courier;2023-09-14 01:59:25.000
623;In Progress;2023-09-15 03:16:20.000
623;Done;2023-09-16 13:12:58.000
624;New;2023-09-10 17:00:00.000
624;Handed to courier;2023-09-10 21:49:27.000
624;Done;2023-09-13 10:16:06.000
625;New;2023-09-14 17:00:00.000
625;Handed to courier;2023-09-14 17:54:00.000
625;In Progress;2023-09-16 13:35:06.000
626;New;2023-09-05 20:00:00.000
626;Handed to courier;2023-09-06 09:32:30.000
627;New;2023-09-12 12:00:00.000
628;New;2023-09-07 12:00:00.000
628;Handed to courier;2023-09-08 13:31:47.000
628;Done;2023-09-10 02:02:34.000
629;New;2023-09-08 20:00:00.000
629;Handed to courier;2023-09-09 07:06:12.000
629;Done;2023-09-09 02:57:03.000
630;New;2023-09-04 18:00:00.000
630;Handed to courier;2023-09-05 16:47:52.000
630;Done;2023-09-04 20:43:52.000
631;New;2023-08-10 19:00:00.000
631;Handed to courier;2023-08-11 02:29:53.000
631;Done;2023-08-12 20:21:32.000
632;New;2023-09-01 18:00:00.000
632;Handed to courier;2023-09-01 18:26:22.000
633;New;2023-09-05 20:00:00.000
633;Handed to courier;2023-09-06 09:24:57.000
633;In Progress;2023-09-05 20:07:52.000
634;New;2023-09-06 20:45:00.000
635;New;2023-09-05 18:00:00.000
635;Handed to courier;2023-09-06 09:29:15.000
635;In Progress;2023-09-05 23:40:31.000
635;Done;2023-09-07 18:48:39.000
636;New;2023-09-02 20:00:00.000
637;New;2023-08-28 16:30:00.000
637;Handed to courier;2023-08-30 06:07:06.000
637;In Progress;2023-08-31 15:55:09.000
637;Cancelled;2023-09-01 13:31:58.000
638;New;2023-09-04 18:00:00.000
638;Handed to courier;2023-09-04 20:54:33.000
638;Done;2023-09-07 15:44:18.000
639;New;2023-08-29 15:00:00.000
639;Handed to courier;2023-08-30 07:48:05.000
640;New;2023-08-26 10:00:00.000
640;Handed to courier;2023-08-26 21:32:30.000
640;Done;2023-08-26 11:22:21.000
641;New;2023-08-26 10:00:00.000
641;Handed to courier;2023-08-27 00:38:57.000
641;Done;2023-08-27 06:27:58.000
642;New;2023-08-25 15:00:00.000
642;Handed to courier;2023-08-25 20:55:51.000
642;In Progress;2023-08-28 07:55:03.000
642;Done;2023-08-29 19:25:43.000
643;New;2023-08-24 16:00:00.000
644;New;2023-08-24 16:00:00.000
644;Handed to courier;2023-08-26 11:08:45.000
644;Done;2023-08-26 17:48:05.000
645;New;2023-08-29 18:00:00.000
645;Handed to courier;2023-08-29 19:53:51.000
645;In Progress;2023-08-31 19:26:08.000
645;Done;2023-09-02 01:26:28.000
646;New;2023-08-28 17:00:00.000
646;Handed to courier;2023-08-28 18:39:47.000
646;Done;2023-08-30 23:17:59.000
647;New;2023-08-25 17:00:00.000
648;New;2023-08-24 18:00:00.000
648;Handed to courier;2023-08-25 09:42:46.000
648;In Progress;2023-08-25 11:40:56.000
648;Done;2023-08-26 02:21:09.000
649;New;2023-08-26 19:00:00.000
649;Handed to courier;2023-08-27 03:47:07.000
649;In Progress;2023-08-27 04:31:50.000
650;New;2023-08-24 19:00:00.000
651;New;2023-08-24 17:30:00.000
651;Handed to courier;2023-08-25 06:15:45.000
651;Done;2023-08-25 00:59:39.000
652;New;2023-08-26 11:00:00.000
652;Handed to courier;2023-08-26 14:21:57.000
652;Done;2023-08-27 08:37:01.000
653;New;2023-08-25 16:00:00.000
654;New;2023-08-24 18:00:00.000
654;Handed to courier;2023-08-24 21:20:32.000
654;Done;2023-08-25 06:25:22.000
655;New;2023-08-20 18:00:00.000
655;Handed to courier;2023-08-21 02:04:34.000
655;In Progress;2023-08-22 14:25:45.000
656;New;2023-08-15 17:00:00.000
656;Handed to courier;2023-08-15 19:58:11.000
657;New;2023-08-20 13:00:00.000
657;Handed to courier;2023-08-21 18:46:11.000
657;In Progress;2023-08-22 17:38:38.000
657;Done;2023-08-23 14:15:31.000
658;New;2023-08-31 15:00:00.000
658;Handed to courier;2023-09-01 03:56:12.000
659;New;2023-08-19 18:00:00.000
660;New;2023-08-16 12:30:00.000
660;Handed to courier;2023-08-16 18:17:57.000
660;Done;2023-08-16 16:15:23.000
661;New;2023-08-20 14:00:00.000
661;Handed to courier;2023-08-20 14:09:34.000
661;In Progress;2023-08-21 23:35:57.000
661;Done;2023-08-23 03:40:37.000
662;New;2023-08-17 12:00:00.000
662;Handed to courier;2023-08-18 03:39:06.000
662;In Progress;2023-08-18 14:18:04.000
662;Done;2023-08-19 17:25:00.000
663;New;2023-08-19 12:00:00.000
663;Handed to courier;2023-08-21 02:32:45.000
663;In Progress;2023-08-22 11:34:02.000
663;Done;2023-08-24 03:14:47.000
664;New;2023-08-14 14:00:00.000
664;Handed to courier;2023-08-15 00:55:10.000
664;In Progress;2023-08-14 22:18:00.000
664;Done;2023-08-15 11:33:29.000
665;New;2023-08-20 12:30:00.000
665;Handed to courier;2023-08-20 21:47:09.000
665;In Progress;2023-08-21 21:07:19.000
666;New;2023-08-16 17:00:00.000
667;New;2023-08-17 17:00:00.000
667;Handed to courier;2023-08-18 06:49:04.000
667;In Progress;2023-08-18 22:09:26.000
667;Done;2023-08-20 06:18:29.000
668;New;2023-08-14 17:00:00.000
668;Handed to courier;2023-08-15 00:01:01.000
668;Cancelled;2023-08-15 16:42:31.000
669;New;2023-08-20 17:00:00.000
669;Handed to courier;2023-08-20 20:38:29.000
669;Done;2023-08-22 16:12:17.000
670;New;2023-08-14 16:00:00.000
670;Handed to courier;2023-08-14 23:51:03.000
670;In Progress;2023-08-17 13:14:53.000
671;New;2023-08-20 14:00:00.000
672;New;2023-08-19 11:00:00.000
672;Handed to courier;2023-08-19 23:34:10.000
672;In Progress;2023-08-22 15:21:35.000
672;Done;2023-08-23 17:45:50.000
673;New;2023-08-18 11:00:00.000
673;Handed to courier;2023-08-18 19:39:39.000
673;Done;2023-08-20 11:35:51.000
674;New;2023-08-17 16:00:00.000
674;Handed to courier;2023-08-18 04:23:20.000
675;New;2023-08-12 19:30:00.000
675;Handed to courier;2023-08-13 14:17:53.000
675;In Progress;2023-08-13 08:03:41.000
676;New;2023-08-08 18:00:00.000
676;Handed to courier;2023-08-09 11:48:16.000
676;In Progress;2023-08-09 18:10:13.000
676;Done;2023-08-11 03:40:10.000
677;New;2023-08-14 19:30:00.000
677;Handed to courier;2023-08-15 02:38:40.000
677;In Progress;2023-08-14 23:43:13.000
677;Done;2023-08-15 02:02:07.000
678;New;2023-08-10 19:00:00.000
679;New;2023-08-11 19:00:00.000
680;New;2023-08-14 14:00:00.000
680;Handed to courier;2023-08-15 13:52:34.000
681;New;2023-08-10 17:30:00.000
681;Handed to courier;2023-08-11 05:16:35.000
681;Done;2023-08-10 19:20:06.000
682;New;2023-08-10 17:00:00.000
682;Handed to courier;2023-08-11 09:05:50.000
682;Done;2023-08-13 09:15:29.000
683;New;2023-08-08 17:30:00.000
683;Handed to courier;2023-08-09 16:23:30.000
683;In Progress;2023-08-09 21:48:33.000
683;Done;2023-08-09 21:58:03.000
684;New;2023-08-09 19:00:00.000
684;Handed to courier;2023-08-10 07:43:20.000
684;Done;2023-08-10 15:27:17.000
685;New;2023-08-10 18:00:00.000
685;Handed to courier;2023-08-11 06:28:55.000
685;In Progress;2023-08-13 23:47:50.000
686;New;2023-08-10 10:00:00.000
686;Handed to courier;2023-08-10 16:29:17.000
686;In Progress;2023-08-13 16:40:25.000
687;New;2023-08-09 17:00:00.000
687;Handed to courier;2023-08-10 06:52:07.000
688;New;2023-08-13 18:00:00.000
689;New;2023-08-09 10:00:00.000
689;Handed to courier;2023-08-09 11:36:00.000
689;In Progress;2023-08-12 04:20:18.000
689;Done;2023-08-12 14:33:39.000
690;New;2023-08-02 17:00:00.000
690;Handed to courier;2023-08-03 14:40:16.000
691;New;2023-08-07 16:30:00.000
692;New;2023-08-02 19:00:00.000
692;Handed to courier;2023-08-03 17:21:36.000
693;New;2023-08-06 12:00:00.000
694;New;2023-08-04 16:30:00.000
694;Handed to courier;2023-08-06 08:06:20.000
694;Done;2023-08-08 00:33:39.000
695;New;2023-08-09 10:00:00.000
695;Handed to courier;2023-08-10 05:29:19.000
695;In Progress;2023-08-11 05:28:33.000
695;Done;2023-08-13 17:57:42.000
696;New;2023-07-29 17:33:00.000
696;Handed to courier;2023-07-29 22:31:21.000
696;In Progress;2023-07-29 21:36:26.000
697;New;2023-08-04 17:00:00.000
697;Handed to courier;2023-08-05 21:16:18.000
697;In Progress;2023-08-06 21:34:59.000
697;Done;2023-08-06 22:52:44.000
698;New;2023-08-02 17:00:00.000
699;New;2023-08-05 12:00:00.000
699;Handed to courier;2023-08-05 17:52:15.000
699;In Progress;2023-08-07 12:16:40.000
700;New;2023-08-07 19:00:00.000
700;Handed to courier;2023-08-08 06:40:01.000
700;Done;2023-08-10 03:44:35.000
701;New;2023-07-31 14:30:00.000
701;Handed to courier;2023-08-01 00:04:51.000
701;Done;2023-07-31 22:06:35.000
702;New;2023-07-27 10:00:00.000
702;Handed to courier;2023-07-27 18:14:41.000
702;Done;2023-07-27 17:45:11.000
